 31 4001.129980 4.589E-26 2.206E-04.08260.099  158.75390.770.000000          3 1 0          0 0 0  9  7  3       10  6  4      4465505059 6 2 4 0    19.0   21.0
 31 4001.158580 1.023E-24 2.669E-02.06970.090  828.99160.760.000000          0 0 4          0 0 0 45  2 44       44  1 43      4445205059 8 2 1 0    91.0   89.0
 31 4001.205100 3.775E-24 3.390E-02.08190.094  307.91590.710.000000          1 0 3          0 0 0 10  9  2       11  9  3      4455505059 5 2 3 0    21.0   23.0
 31 4001.212230 8.039E-25 7.068E-03.05000.094  529.57650.770.000000          1 0 3          0 0 0 31  6 25       31  6 26      4405505059 0 2 3 0    63.0   63.0
 31 4001.235260 3.137E-25 3.161E-02.07680.083  932.68700.720.000000          1 0 3          0 0 0 19 16  3       18 16  2      4452505059 5 2 3 0    39.0   37.0
 31 4001.243560 9.724E-26 3.264E-04.07550.099  221.95760.780.000000          3 1 0          0 0 0 18  6 12       18  5 13      4455505059 6 2 4 0    37.0   37.0
 31 4001.244590 2.927E-23 8.928E-02.07790.102  178.74680.710.000000          1 0 3          0 0 0 16  4 13       17  4 14      4455505059 5 2 3 0    33.0   35.0
 31 4001.245260 9.015E-26 4.534E-04.07730.095  281.61570.780.000000          3 1 0          0 0 0 16  8  8       17  7 11      4465505059 6 2 4 0    33.0   35.0
 31 4001.254840 1.522E-24 2.935E-02.06480.091  762.23120.840.000000          0 0 4          0 0 0 44  0 44       43  1 43      4465505059 6 2 4 0    89.0   87.0
 31 4001.275760 1.452E-23 7.336E-02.07980.098  241.27700.710.000000          1 0 3          0 0 0 13  7  6       14  7  7      4455505059 5 2 3 0    27.0   29.0
 31 4001.280120 1.975E-25 5.397E-04.05000.102  219.93830.730.000000          1 0 3          0 0 0 22  1 22       22  1 21      4405505059 0 2 3 0    45.0   45.0
 31 4001.292140 3.474E-25 7.917E-02.07180.078 1205.65010.770.000000          1 0 3          0 0 0 32 16 17       31 16 16      4452505059 5 2 3 0    65.0   63.0
 31 4001.295940 1.742E-25 8.507E-02.07010.073 1417.65860.850.000000          1 0 3          0 0 0 42 15 28       41 15 27      4452505059 5 2 3 0    85.0   83.0
 31 4001.319040 4.519E-24 6.615E-02.07730.087  535.79620.720.000000          1 0 3          0 0 0 19 11  8       19 11  9      4455505059 5 2 3 0    39.0   39.0
 31 4001.325370 1.347E-24 5.369E-03.07180.099  346.23190.800.000000          0 0 4          0 0 0 28  2 26       27  3 25      4465505059 6 2 4 0    57.0   55.0
 31 4001.331430 7.342E-24 1.441E-01.08010.085  535.20900.710.000000          1 0 3          0 0 0 14 12  3       14 12  2      4455505059 5 2 3 0    29.0   29.0
 31 4001.332520 1.336E-25 6.517E-04.08780.106    8.02160.760.000000          0 0 4          0 0 0  4  0  4        3  1  3      4465505059 6 2 4 0     9.0    7.0
 31 4001.354070 3.486E-26 2.452E-03.07000.077  976.09100.820.000000          0 0 4          0 0 0 34 13 21       35 12 24      4462505059 6 2 4 0    69.0   71.0
 31 4001.356890 1.197E-24 2.685E-02.06610.091  793.33230.840.000000          0 0 4          0 0 0 44  1 43       43  2 42      4465505059 6 2 4 0    89.0   87.0
 31 4001.395880 3.149E-26 8.275E-04.07060.082  754.82620.810.000000          0 0 4          0 0 0 31 11 21       32 10 22      4465505059 6 2 4 0    63.0   65.0
 31 4001.417640 9.165E-25 1.746E-02.06950.092  750.26330.830.000000          0 0 4          0 0 0 42  2 40       41  3 39      4465505059 6 2 4 0    85.0   83.0
 31 4001.428100 3.682E-23 9.217E-02.07710.104  150.18990.720.000000          1 0 3          0 0 0 17  1 16       18  1 17      4455505059 5 2 3 0    35.0   37.0
 31 4001.433950 3.775E-25 3.911E-02.07630.083  948.65310.720.000000          1 0 3          0 0 0 20 16  5       19 16  4      4452505059 5 2 3 0    41.0   39.0
 31 4001.448920 2.068E-25 2.069E-03.05000.095  580.76420.790.000000          1 0 3          0 0 0 35  4 31       35  4 32      4405505059 0 2 3 0    71.0   71.0
 31 4001.451810 9.642E-26 3.179E-04.07590.099  206.81910.780.000000          3 1 0          0 0 0 17  6 12       17  5 13      4455505059 6 2 4 0    35.0   35.0
 31 4001.489980 3.752E-25 7.774E-02.07210.079 1179.62660.770.000000          1 0 3          0 0 0 31 16 15       30 16 14      4452505059 5 2 3 0    63.0   61.0
 31 4001.492720 2.114E-26 5.067E-05.07800.102  129.12190.780.000000          3 1 0          0 0 0 16  4 12       15  3 13      4465505059 6 2 4 0    33.0   31.0
